steering_std,steering_min,steering_input_max,altitude_max,esc_std,full_road_diversity,max_angle,min_angle,road_distance,std_angle,outcome
0.938060001,-0.132489246,0.346658646,0.456544146,-0.081101352,1.609700502,1.05490417,0.408093613,1.136613645,0.213800844,0
-0.402784784,0.576635494,-0.487659135,-1.000792055,-1.612319955,0.087249676,0.233284279,-1.551789976,0.313691565,1.114984298,0
-1.091931039,0.969853763,-1.079943156,-1.273333711,1.007079483,0.50295773,0.281028871,-1.463864975,1.450589426,0.948758499,0
1.230612578,-2.15074988,1.750418618,-2.193165615,-1.612319955,0.414032089,-0.008588289,-1.272785554,1.450317862,0.808315556,0
-0.872615799,0.927051638,-1.001630535,-1.247927035,-1.612319955,0.637879892,0.365941348,-1.465016734,0.653462727,1.104784742,0
-0.470101297,1.088944674,-1.263506408,-1.265816902,-1.612319955,2.115048617,1.455412283,-1.534748404,0.82286049,1.546499348,0
-0.640491415,0.798954856,-0.810016269,-1.08548636,-1.612319955,1.167302081,0.579566328,-1.606688398,0.648733818,1.323349996,0
-0.959353276,0.994831157,-1.119928394,-1.27288832,-1.612319955,0.390291771,0.199578907,-1.341818542,0.480116659,1.183168007,0
-0.609149202,0.743662676,-0.726596007,-1.1630009,-0.544779467,-0.182214412,0.033060187,-1.460159418,0.313456773,0.997573591,0
-0.897116035,0.992931446,-1.119085276,-1.286463372,-1.612319955,0.412818837,0.345426196,-1.564939976,1.606179797,0.775605648,0
-0.652838302,0.836429443,-0.867850512,-0.831577166,1.502793135,-0.220464316,-0.201193387,0.835392815,1.442829656,-0.836031326,0
-0.157970907,0.435902181,-0.300402762,0.576525539,-0.595205046,0.536193551,0.449940419,-1.461870355,1.29580361,0.901399944,0
-1.319551055,0.537223712,-0.433979658,0.709096486,-1.612319955,-0.419169914,-0.447463239,0.68013416,0.963739329,-0.724040336,0
-0.800812139,0.453566831,-0.323244325,0.742564057,1.158236187,-0.127174787,-0.296034284,0.697930528,0.469962707,-0.541303245,0
1.442256595,-2.15074988,1.750418618,-2.171072263,-1.612319955,2.024838873,1.134180577,-1.441202225,1.611491826,1.063315538,0
-0.341036198,0.991703632,-1.114729233,-1.178239718,-0.562746635,1.456560512,0.619453584,-1.539109512,1.921392456,0.970418333,0
-0.101389504,1.066677904,-1.2479622,-1.044141279,0.97977204,0.007353583,0.183890251,-1.524361921,1.458270547,0.728956678,0
-2.68667463,1.425409377,-0.742233547,-2.385212863,-1.612319955,-0.020776969,-0.256354481,-1.541057223,1.759842425,0.74422793,0
-0.481720374,0.302157146,-0.133284819,0.707611593,0.227797955,1.025382489,-0.214882444,-1.380935444,1.752015357,0.832342406,0
-0.978839693,0.997360814,-1.123004952,-1.222745005,-0.246220036,-0.179314496,0.160455797,-1.499915093,0.647851073,0.901805558,0
-1.124919091,0.760201218,-0.751313218,-1.043382891,0.836678942,-0.417665596,-0.287405865,-1.633097069,0.965320319,1.016421988,0
-0.925842465,0.391460671,-0.243745523,-0.661104494,0.623006144,-0.678361001,-0.317391066,0.748511353,0.80166529,-0.796003237,0
-1.119000538,0.897969561,-0.877424924,-1.342223089,-0.438176712,0.281539107,0.243398685,-1.222549584,0.819764551,0.872058189,0
1.064359432,-1.029932983,1.15157657,0.491818404,0.754960294,0.693923781,2.46703116,-1.057048221,0.814445324,1.225194643,0
0.508517793,0.110534322,0.089443995,-0.096252137,-1.612319955,-0.066169773,-0.213052785,-1.589237025,0.481552554,0.971470082,0
0.231664803,0.406460444,-0.26274022,-0.1387613,-1.319376023,1.03921465,1.133023962,-1.574809862,0.653508908,1.179543892,0
-0.187998021,-0.179412015,0.393362656,1.726218962,-0.809606565,0.191239249,-0.51209509,0.501350806,0.807077357,-0.325693935,0
1.885833746,-1.384301497,1.339329969,0.552620775,1.532925252,0.061911632,2.46703116,-1.408005837,0.650705371,1.275955599,0
-0.321595684,0.427099736,-0.28908938,-1.004683833,-0.224978911,0.003053851,0.286618957,-1.531910481,0.982935585,0.884656024,0
-1.72967425,0.997275756,-1.12869057,-1.034462121,-1.612319955,0.71154107,0.428015799,-1.150175681,0.483359789,1.029114897,0
-2.68667463,0.885562941,-1.977965501,-2.352877426,-1.612319955,0.231510825,-1.12885729,0.40814018,0.656213298,-0.564553381,0
0.674747789,0.096724826,0.104785963,0.222687297,0.059953914,0.175294524,-0.065499711,-1.524483024,0.648826345,0.955335052,0
0.153258457,0.59586396,-0.514210731,-0.644464776,0.506728397,0.484229825,0.591774854,-1.293452462,0.975543319,1.012108454,0
-0.332963628,0.790400739,-0.796963071,-0.538213154,0.523281862,0.406946533,0.303139619,-1.567423001,0.301816907,1.065379145,0
0.879334786,-0.736612824,0.885299891,0.940709582,0.464528649,-0.239635611,-0.352908213,0.483243826,0.649630311,-0.37725577,0
-0.897989785,0.989086358,-1.109777044,-1.125850408,-1.612319955,0.538722383,0.205930347,0.880472423,0.647630984,-0.56428029,0
-0.983478482,0.903657084,-0.974323705,-1.139301446,-0.180639338,-0.576310594,-0.372855561,-1.599672854,1.130560146,0.786377395,0
1.02857372,0.064411819,0.140329692,0.394180045,-0.431087016,1.061157252,-0.108493289,-0.818275977,0.481898687,0.79027563,0
-1.238001018,1.762961064,-3.243050557,-1.504944106,-1.612319955,-0.159585497,-0.019200698,-1.50432858,1.608595022,0.67796094,0
-1.00488953,0.946457195,-1.043993047,-0.726546293,-0.556583253,0.243207605,0.204530698,-1.340600385,0.969321099,0.873657477,0
-1.342227158,1.2082841,-1.505060319,-1.370415585,-0.145176924,0.891633719,0.652590404,-1.621237823,0.484714542,1.260447238,0
-0.016282586,0.150508553,0.044512573,-0.730603643,-0.252286234,0.136649126,0.271325602,-1.560660729,0.644744759,1.020895559,0
-1.103757317,0.936216591,-1.009239801,-1.224803814,-1.086296967,-0.213694396,-0.125524083,-1.480568086,0.475203331,0.983229019,0
0.356128248,0.275871099,-0.101605311,-0.081791837,-0.52748087,1.859187124,1.555749546,-1.40722976,1.140113826,1.186256564,0
1.348601686,-0.787633989,0.925202601,0.469065027,-0.563728815,0.023107304,0.008572327,-1.607504492,0.97476284,0.880036381,0
1.510366057,-1.198324618,1.219919712,0.501869014,-0.318014011,0.023499117,-0.045111365,0.537778575,0.306391181,-0.283605804,0
0.366725229,0.200840316,-0.013185796,-0.286879709,-1.612319955,0.162177681,0.12220303,-1.483430321,0.311697826,1.062162225,0
-2.68667463,1.320995334,-1.99256319,-2.380442146,-1.612319955,-0.319224569,-0.054897086,-1.534610516,1.137897211,0.779516955,0
-0.090982077,0.912866682,-0.989188991,-0.922978474,1.168151347,0.223550347,0.15319546,0.905462068,0.814984427,-0.639175561,0
-0.776017364,0.988337784,-1.113635384,-1.142099585,-0.045288228,0.884557438,0.596509251,-1.490212558,1.298443923,0.944813128,0
-0.819716346,0.794699173,-0.787180112,-1.288948683,-0.714627434,0.302187313,0.000595443,-1.250381004,1.138435098,0.862335625,0
-0.018299855,0.208909231,-0.014365339,-0.466469063,-0.283947344,0.40397015,0.135658601,0.734846699,0.81027669,-0.393099407,0
-1.217689487,0.979375325,-1.092609016,-1.087703622,-1.612319955,1.208907313,0.574227205,-1.516852932,0.307930169,1.267902639,0
0.210381627,0.209763806,-0.027420741,-0.053660816,0.166279199,0.79999879,0.392075031,-1.626748706,0.472839913,1.354157957,0
-0.355165141,0.971439975,-1.118418724,-1.030807102,-1.612319955,0.924639324,2.46703116,0.30011201,0.813889789,1.102157,0
-0.088421842,0.068776761,0.126921584,-0.356424669,-1.612319955,0.547938769,0.303778256,-1.562778182,1.128302638,1.013766194,0
-1.04091894,0.672973498,-0.618181273,-0.701873164,0.555375146,0.074974944,-0.484150437,-1.284823472,0.63835441,0.999408961,0
-0.494255015,0.166761664,0.025931899,1.799683722,0.829520726,0.042982349,-0.527190803,0.697765994,0.301962768,-0.686323077,0
-0.508651693,0.83762176,-0.870195685,-0.704758058,-1.612319955,-0.843280116,-0.287761265,-1.480401253,0.805588454,0.956711836,0
0.870485496,0.300466111,-0.132318571,-0.184923453,-0.055547535,0.458405035,-0.019695205,-1.038724797,0.650106528,0.860060731,0
-0.865699904,0.862526749,-0.907312956,-0.938442037,-1.612319955,-0.785067769,-0.333759852,-1.485366459,0.472727368,1.0217317,0
-0.66073556,0.829220396,-0.851549144,-0.967931817,-0.456753427,0.08054112,0.146339696,-1.513355328,0.812544519,0.971249418,0
0.694417296,-0.697187338,0.853551728,1.212657611,-0.727292382,-0.120263136,-0.314076717,0.605533151,0.473921101,-0.338514605,0
-2.68667463,1.027580848,-1.237857212,-2.313082882,-1.612319955,0.084697269,0.065105474,0.855597816,1.1386719,-0.761929855,0
-0.61680699,0.944511477,-1.017137212,-1.146214995,-1.612319955,0.282153412,0.358879212,-1.451418126,0.981016249,0.813661231,0
-0.117160418,0.603987112,-0.525502935,-0.544516003,-1.612319955,-0.37775623,-0.302083734,-1.485276584,0.301776521,1.089361292,0
-0.799886183,1.027339499,-1.177068518,-1.249644367,-0.905699561,1.600522727,1.070865158,-1.165660823,1.463162743,0.820066594,0
-0.077659678,0.463057252,-0.340731455,-0.825571762,-1.612319955,-0.739856347,-0.218551787,-1.450878469,0.647849881,0.968505633,0
-0.156663029,0.143806647,0.032354751,-0.491863217,0.858440592,-0.009800566,-0.169813895,0.708275976,0.640625041,-0.647296867,0
-0.10608511,1.078109467,-1.251707929,-1.0805652,-0.118517818,0.60998445,0.213629991,-1.452493932,0.650262039,1.074767105,0
-1.148934333,0.448539992,-0.317262267,2.416798197,-1.612319955,0.121944952,-0.488210127,0.616983191,0.470363005,-0.541732923,0
-0.200803198,0.215020246,-0.032339502,2.059391383,0.555375146,0.089921345,0.12585349,0.675975606,1.2864683,-0.466245475,0
-0.891656421,0.949548584,-1.044250768,-1.114373937,-1.612319955,0.56688778,0.011164111,-1.250402605,1.139542112,0.874445247,0
-2.68667463,0.090176886,-0.438695993,-2.284653355,-1.612319955,0.972956905,2.311939056,0.164252938,0.322903795,1.00832863,0
-0.568482375,0.467810417,-0.365515848,-0.997333549,-0.475786809,0.285808712,0.045609723,0.795313223,1.599546305,-0.658723275,0
-0.991134905,0.920389178,-1.015055684,-1.122101058,1.133250028,0.312773663,-0.291882775,-1.1552021,1.291779764,0.699113616,0
-1.064107299,0.993871133,-1.123169759,-1.211251746,-1.612319955,0.450042632,0.417760164,0.862434262,0.646311606,-0.4103995,0
-0.51626751,0.510906497,-0.398172942,0.72904436,-0.046462192,-0.079285579,2.46703116,-1.578041486,0.640115974,1.377049949,0
-0.04319817,-0.643184003,0.810246268,2.081684203,-1.612319955,2.352195871,-0.734580163,-0.384724661,0.647084734,0.646417144,0
-1.338159251,0.993604093,-1.118174311,-1.238045852,-0.113045349,0.79596161,0.278035401,-1.423673128,1.757867453,0.855405777,0
0.400084323,-0.88185286,0.997571738,0.524311343,0.221864795,0.182529561,-0.611548179,0.436026648,0.473031115,-0.279882954,0
0.009262623,0.820284167,-0.843398805,-0.358564469,0.492259709,-0.194317631,-0.356227425,-1.272771466,0.969649179,0.87481661,0
-0.409730619,-0.087118701,0.300338127,1.754640846,0.623006144,1.077249004,0.13683726,0.421873262,1.129130949,-0.141395061,0
0.188032415,0.849104393,-0.886235346,-0.777258692,-0.371968298,1.11045453,0.203671079,-1.463520181,0.478998362,1.341563526,0
-0.983615755,0.98316617,-1.103978244,-1.043688585,0.051896089,-0.635483245,-0.307902756,-1.569031633,0.64079505,0.89358871,0
-0.922156129,0.704786874,-0.672387722,-0.826424788,1.064539273,0.00450523,0.171854932,-1.726958081,0.303313693,1.065485017,0
-1.11082519,0.980986296,-1.101322216,-0.74786611,-1.612319955,1.338031447,0.710415973,-1.701675947,0.805061685,1.319877009,0
-0.943561747,0.995992557,-1.123752298,-1.29662789,-1.612319955,0.100438987,0.127796172,-1.275744823,0.643481507,0.903433912,0
-0.391244334,0.191703085,-0.002894688,0.863413294,0.74716442,-0.424184303,-0.270309017,0.639967164,0.965253514,-0.663236278,0
0.264366407,0.498038214,-0.38044369,-0.085454229,0.533857885,0.294087894,-0.116066148,-1.59473625,0.306846334,1.076971924,0
0.541292281,-1.088690606,1.142284347,0.568449682,0.315851223,0.224127954,-0.541863254,0.529106174,0.805013875,-0.433961158,0
-0.905387642,0.952062811,-1.055616074,-0.701356581,-0.241319564,-0.163923891,0.146602919,-1.527862607,0.48357596,0.9724952,0
-1.022809359,0.986038057,-1.109913844,-1.28891849,-1.612319955,-0.109755265,0.118424758,-1.639518395,0.303922973,1.177903056,0
-1.278185572,1.016759584,-1.168928051,-0.765799961,-0.812500453,0.116449157,0.033224898,-1.52396664,0.481433772,0.967264026,0
-0.611929704,0.165171976,0.020431031,-0.361783479,0.405106411,0.258942537,0.007694709,0.687272122,0.300204095,-0.310400056,0
-0.209320842,-0.165276513,0.379298553,1.471270757,0.292924699,-0.155310741,-0.354237034,0.670477159,1.130008488,-0.57885194,0
-2.68667463,0.498425737,-0.447065212,-2.282600773,-1.612319955,1.063605603,2.46703116,0.315620291,0.976753491,1.115080609,0
-1.005330987,0.687006019,-0.584649347,-1.246430216,0.000935724,0.337508462,0.09152731,-1.471227113,0.64795702,1.081187232,0
-0.876897029,1.006136717,-1.147884721,-0.719570528,-0.241319564,0.375984348,0.045813172,-1.158276958,0.644482755,0.918473486,0
-0.6414891,0.761697967,-0.747401199,-0.911768982,-1.612319955,0.7573817,-0.185669985,-1.051263916,0.479497903,0.928719538,0
-1.055298451,0.758737997,-0.727325367,-1.182158476,0.276933153,0.413915346,-0.052980257,-1.669410705,1.447615223,0.964981393,0
-0.892580768,0.508721477,-0.384950687,1.612743025,1.120943462,-0.237113701,-0.420321,0.626314235,0.638882716,-0.638024731,0
-2.68667463,-0.143645861,-0.14088237,-2.274730564,-1.612319955,1.701244673,2.035959628,0.058069299,0.656490893,0.978648324,0
1.374261726,-0.336801862,0.537123039,0.541707251,-0.383402732,0.957391666,0.552624352,-1.443298036,0.491807027,1.193080544,0
-1.359713697,0.979589601,-1.099180747,-0.811725908,-0.755918615,0.948304398,0.33213678,-1.356726652,0.804178415,1.064134199,0
-2.68667463,1.135014449,-1.757807279,-2.291542541,-1.612319955,0.010714619,-0.108988181,-1.282643616,0.979413236,0.777215516,0
-0.78698492,1.002609014,-1.138592341,-1.199415437,-1.612319955,1.186383848,0.249595101,-0.84668612,0.482295081,0.850097761,0
-0.050101549,0.282653718,-0.109115868,0.556391578,0.599931046,0.948855134,2.46703116,0.732217222,0.96874666,0.86708948,0
0.515857978,-0.209964901,0.426473436,0.156126128,1.064539273,-0.222337541,-0.078894231,0.520433743,0.646078239,-0.377435423,0
0.371095968,-0.183694638,0.398112903,1.953924162,-0.323486496,0.297650451,-0.406172868,0.326445461,0.308844811,-0.221233714,0
-1.384639744,0.229447928,-0.046479665,0.044819777,-1.612319955,1.966367872,2.46703116,-0.565425475,0.495367431,1.578156913,0
-1.018549323,0.470218713,-0.344975566,1.524541126,-0.965315187,0.130220737,-0.317415127,0.66933532,0.802446645,-0.425140329,0
-0.700378003,0.89647556,-0.961124399,-0.712236428,-0.090665119,-0.330531886,-0.02742291,-1.491965481,0.81048285,0.936453643,0
-0.088752006,0.839523952,-0.872248992,-0.596721342,0.106844978,-0.124220571,-0.124742433,-1.302611433,0.475974693,0.963365179,0
1.572077468,-1.915338057,1.637785687,0.58489372,1.034850515,-0.06569974,-0.590884012,0.521415169,0.478027857,-0.520127289,0
0.622511165,-0.107614734,0.321555294,0.757634894,-0.441950963,0.145442316,0.006014663,-1.556063919,1.293740102,0.909794514,0
-0.36120866,1.041478958,-1.21958523,-0.940922844,-1.612319955,0.525813343,0.542704729,-1.541076027,0.648291747,1.120400892,0
0.953098417,-0.492172442,0.684275385,0.622468901,0.06974627,0.187803383,-0.148840467,0.537911022,0.481843049,-0.157034486,0
-0.206113728,0.290872254,-0.118630902,1.154140865,-0.405513988,-0.416048831,2.46703116,-1.693115428,1.443216609,1.160731076,0
-1.204847422,0.875627788,-0.931630934,-0.660686865,-1.612319955,0.479607878,-0.374177743,0.209402675,1.608312384,-0.213037646,0
-1.246244817,0.791042592,-0.742322876,-0.744624694,0.377871205,0.011825299,-0.40305204,0.556113337,1.762544543,-0.482363287,0
-1.046004043,0.517983277,-0.407913534,0.447246947,0.301039548,0.407192464,-0.304755686,0.536088312,0.636245819,-0.246246414,0
-0.663433363,0.13820214,0.056850489,0.633937091,-1.612319955,-0.748625324,-0.512716807,0.565191845,0.470901268,-0.636373979,0
0.235505237,0.740883494,-0.722547169,-0.166455954,0.516993484,-0.46315695,-0.158557958,-1.513739545,0.304373981,1.113992693,0
0.463500743,0.176719846,0.012880588,1.124042374,0.145935407,1.066905534,0.063729971,-0.89668362,0.47773582,0.875900226,0
-0.609707132,-0.180426076,0.394155518,-0.11838653,-1.612319955,0.545120485,2.46703116,0.344046903,0.983961836,0.918452102,0
-0.219512396,0.969162579,-1.081096023,-1.055537166,0.046045206,0.484118255,0.087766605,-1.535852566,1.757970416,0.877985408,0
0.642210457,-0.410812141,0.667749116,0.500281167,0.204330974,0.562346093,2.46703116,-1.507976564,1.133580561,1.172543587,0
-0.621643703,0.599027662,-0.518770907,-0.482620488,-0.806685615,0.303924347,0.408026038,0.74960108,0.968816534,-0.39602887,0
-1.451840664,0.839674144,-0.871745427,-0.440314604,-1.612319955,-0.555460422,-0.46106173,0.7343661,0.469824767,-0.720046673,0
0.626754598,-0.060676357,0.275231238,0.47090588,-0.360269294,0.456838842,-0.049041501,-1.522649938,0.809744131,1.000585535,0
0.312632995,-0.837417614,0.964792162,1.716377098,1.380864278,0.581416326,-0.361579356,0.463339666,1.754173014,-0.432500023,0
1.000821453,-0.347088489,0.558288633,1.458785161,0.806928374,0.485986615,0.167182774,0.395216777,0.306201494,-0.070422369,0
-1.15411573,0.964408748,-1.07241487,-1.154939601,-1.612319955,0.750885336,0.132165192,-1.465799218,1.291356371,1.006436476,0
0.291836532,0.210127938,-0.027224167,0.207892614,-0.336038701,0.805628097,-0.278007214,-1.07864447,0.645679533,0.928943354,0
-1.136989914,0.490792855,-0.347947054,-0.634756842,0.051896089,0.136298631,-0.194528655,0.75984174,1.124404963,-0.662802871,0
-0.084319836,0.443253766,-0.313810001,0.268207895,1.308748895,0.218559323,2.46703116,-1.668297236,0.972986747,1.524279687,0
-0.330064662,0.96613018,-1.076580214,-0.809801544,-0.371968298,0.411450749,0.429703671,-1.410586095,0.482307413,1.131412067,0
0.538775236,-0.778905882,0.924542884,0.513864317,0.399590436,-0.443932208,2.46703116,0.639550007,0.307450452,0.99872847,0
0.115148842,0.397573744,-0.251246417,0.876236319,-0.061534845,-0.143979002,2.46703116,-1.203912318,0.47798715,1.287031061,0
-0.842061266,0.799766431,-0.802568055,-0.943276742,0.204330974,0.237022657,-0.079387771,-1.270910207,0.973142947,0.909998778,0
0.610165333,-0.281733498,0.500983725,0.561757014,0.062551988,0.538789192,-0.150599528,0.372540821,0.810392453,-0.198751758,0
1.897307927,-2.15074988,1.750418618,-2.201570055,-1.612319955,0.660502802,0.647328881,0.665387429,1.910523826,-0.222292564,0
-0.543172947,0.984473494,-1.107147491,-0.91624079,-1.335192896,1.326002314,0.962275074,-1.279246139,0.815990861,1.133718971,0
-0.237062909,0.164296401,0.028832779,0.502523694,-0.266077718,0.077500851,-0.361759885,0.646622585,0.638882068,-0.489283199,0
-2.68667463,0.067828131,-0.308574791,-2.353271064,-1.612319955,0.404917475,2.46703116,0.481975881,1.454314906,0.920855183,0
1.047066434,-2.15074988,1.750418618,-2.211038567,-1.612319955,0.667586503,2.46703116,0.166800941,0.82217696,1.054799419,0
-0.644514287,0.891152903,-0.954249738,-0.752229628,-0.661960132,-0.424238336,-0.316302715,-1.24383397,0.475503248,0.801427943,0
-2.68667463,0.597800239,-0.950256323,-2.332986572,-1.612319955,0.904836815,0.607739188,-1.250991898,0.48256737,1.073070132,0
0.680074595,-0.289313845,0.499279926,0.347746584,0.414377912,-0.102670237,-0.198423985,-1.443636414,0.477441834,0.963862977,0
0.602932061,0.362568191,-0.207520237,1.467775744,1.61742875,0.59441353,0.252768453,0.500050106,0.973116208,-0.218182683,0
-0.742194593,1.013400594,-1.143092802,-1.130417729,-0.288486583,0.092701994,0.154552538,-1.454925835,0.648310312,1.002973834,0
1.874395606,-1.515766828,1.418965084,0.519618395,-0.153811505,0.44041769,2.429992702,-1.632107842,1.297243757,1.143604445,0
-0.038310433,0.584747071,-0.498830733,-0.119045738,-0.216629993,1.560717571,1.149229098,-1.423248179,1.13844557,1.058571518,0
1.279916456,-2.15074988,1.750418618,-2.193208601,-1.612319955,0.228311473,2.46703116,0.507470748,1.910482231,0.790473149,0
-2.68667463,0.853779184,-1.742988378,-2.346323826,-1.612319955,0.35430623,0.138974912,-1.608331245,1.292168424,1.059714067,0
0.10045557,0.058972969,0.146263898,1.170483663,1.212850465,0.170655584,0.010863718,0.541420658,0.475428947,-0.231105674,0
-1.39388443,-0.066058198,0.278955248,-1.209951826,-1.612319955,0.379182802,-0.359293704,0.422933034,1.446808487,-0.393783337,0
-1.039853162,0.992278854,-1.116173918,-1.292371634,-1.612319955,-0.185949387,0.106405038,0.83376858,0.48008302,-0.594006523,0
-1.224985294,1.084165041,-1.244119277,-1.258819489,-0.686186193,1.084186212,0.986470564,-1.604415333,0.313520178,1.258620303,0
-0.372174754,0.556337656,-0.459889624,-0.736120136,-0.939684253,0.222398212,0.339242112,-1.600282818,0.306514035,1.109295494,0
-1.103308524,-0.081892976,0.295264779,-1.199660742,-1.612319955,-0.114578196,0.02596144,0.468199718,0.644601617,-0.257268853,0
-2.68667463,0.948756869,-1.544228002,-2.352167269,-1.612319955,1.40960561,2.46703116,0.327576652,1.13378002,1.141575683,0
-0.891637873,0.991390229,-1.118769249,-1.211196691,-0.687857254,0.122869497,-0.135387611,-1.279146662,1.135251272,0.862292349,0
-0.020194208,-0.070523011,0.283564917,0.305156252,-1.612319955,-0.321847504,-0.249655424,0.582088459,0.304453766,-0.420976728,0
-0.743437347,0.92553625,-1.009751352,-0.991252134,0.536901737,-0.065413689,-0.038596577,-1.50770776,0.312311128,1.012075021,0
-0.957752916,0.936729953,-1.028027485,-1.342822083,-0.636067252,0.298634583,0.518043713,-1.642784818,0.806078591,1.051190437,0
-0.444076662,0.653431741,-0.595159466,-0.76337809,0.218647348,0.205385338,-0.095436174,-1.175002172,0.475866293,0.980622848,0
0.048540325,0.670532338,-0.619634802,-0.679964811,-0.480424834,-0.423647664,0.159642079,-1.476767635,0.30575918,1.030117714,0
-1.012079175,0.786192572,-0.71034611,-1.357119147,-0.82931712,1.88125621,-0.253643344,-0.153351184,0.984325045,0.267217718,0
0.36265664,-0.067737772,0.28069033,0.646083079,1.130161857,0.710294602,2.46703116,-1.48143099,0.307349562,1.602481843,0
-0.008086919,0.04728146,0.158973459,-0.347852955,-1.612319955,-0.419882108,2.46703116,-1.604826684,0.640783788,1.466855605,0
-2.68667463,2.245073536,-4.764592493,-2.392884438,-1.612319955,1.065047988,0.316919854,-0.980128883,1.606425669,0.750886726,0
-1.019301819,0.529069841,-0.422996726,-1.075367247,0.29168336,0.339161633,-0.163201141,-1.205104869,0.970080268,0.922950902,0
-0.930112664,0.977423275,-1.09296145,-0.986990306,-1.612319955,0.409667304,0.089050164,-1.253184549,0.807619901,1.028413264,0
0.741281001,-0.313819013,0.522255159,0.701559008,0.198573251,0.497490279,-0.121524297,-1.45679432,1.451672589,0.762148116,0
-0.458902502,0.69462687,-0.654461392,-0.771581137,-1.612319955,-0.262751456,-0.267895752,-1.235936357,0.310155262,0.947155643,0
-0.649550418,0.961349497,-1.068588309,-1.159871285,0.403789903,0.246644773,0.059098441,-1.502019606,1.916565759,0.753287362,0
0.594904156,-0.019373205,0.230232196,-0.140777648,0.306704894,0.500791945,-0.018146907,-1.139172153,0.64684651,0.970531885,0
-1.742221229,0.903116605,-1.378969276,-1.443724003,-1.612319955,1.40250216,2.46703116,0.226044661,1.294519188,1.047690944,0
-0.578745503,-0.272259834,0.48315498,1.885026179,0.437625904,0.273121749,-0.925676645,0.573058748,0.807834873,-0.821063152,0
-0.592752084,-0.069730533,0.28274736,0.459024995,-1.612319955,0.123027801,-0.530390659,0.41814059,0.301832004,-0.403979025,0
-0.099667035,0.74794673,-0.732979611,-0.624580479,-0.116036289,1.454513687,1.305806951,0.79073675,0.817069149,0.215456831,0
0.712855212,-0.519812496,0.706695141,0.393241321,0.500430606,-0.27351068,2.46703116,0.534952223,0.971747446,0.86349814,0
-0.540766665,0.790506947,-0.79712481,-0.909190395,-1.612319955,0.601649544,0.532451106,0.838196824,1.138430431,-0.41032195,0
-0.757104892,0.826637656,-0.85263597,-1.103345531,0.822826574,0.187709882,0.191771999,0.926618767,0.644655783,-0.707803897,0
-1.068659929,1.276889557,-1.636720047,-1.324392989,-0.311928316,2.279501109,1.477647824,-1.593702843,0.984200507,1.447632673,0
-0.619572223,1.055949459,-1.169227437,-1.100451649,-0.096335059,0.136578602,0.045212667,-1.498010281,0.646773081,1.084856243,0
-0.406000006,1.024884499,-1.126652769,-1.116117436,-1.029036607,0.241188372,0.244005649,-1.62607436,0.813517028,1.010390598,0
-0.480395625,0.932789883,-1.021582749,-0.792389745,-0.17693863,-0.554425891,-0.116812946,-1.508103159,0.303901999,0.98084626,0
0.983510823,-0.477846205,0.670337963,1.57645942,-0.19920041,0.838924276,0.521020678,0.605458258,1.606153718,-0.119941896,0
-2.68667463,-0.640068104,0.162393299,-2.342124903,-1.612319955,1.462162068,2.047598984,0.214074997,0.323481472,1.215914806,0
-2.68667463,0.262224781,0.082663764,-2.364257532,-1.612319955,1.015388232,-0.089731057,-0.070264604,1.138774967,0.100043798,0
-0.657291379,0.956372024,-1.060347232,-1.341218026,-1.612319955,-0.343043821,0.205228055,0.832504783,0.478888552,-0.537621004,0
-0.838636255,0.930276819,-1.017478808,-1.104998043,-1.612319955,0.018751074,-0.300549188,-1.268113812,0.642819661,1.028160486,0
0.040276799,0.074819441,0.128935434,1.324630574,0.162166203,0.331533623,0.192535561,0.625523216,0.475904056,-0.179818803,0
-0.170866216,0.99255827,-1.115456293,-1.0263123,-0.408593357,0.874539121,0.327674299,-1.479903586,0.310639404,1.158682439,0
-0.772060766,1.00045183,-1.124188545,-1.200667688,-1.612319955,0.037702625,0.074709586,0.8517886,0.311461537,-0.590329098,0
-0.627546697,0.74739737,-0.732160274,-1.146604382,-1.612319955,0.408122052,0.259873074,-1.223168967,0.644695065,0.952084404,0
1.237318529,-1.171718714,1.202160412,0.52705762,-0.310628415,0.588228984,0.048378781,-1.541426236,1.763174597,0.759707411,0
-1.148287474,1.063914202,-1.243130869,-1.240246074,-1.612319955,0.236856413,0.016246761,-1.244646187,0.304415312,1.007598381,0
-0.617544863,0.842417939,-0.877191718,-1.058317874,-0.571825211,0.206853407,0.057801937,-1.47249344,0.479934524,1.137841635,0
-0.483823879,0.610307365,-0.534313583,-1.139964325,0.119645912,-0.373778333,-0.201381858,-1.433596628,0.647129134,0.913012162,0
-1.258659184,0.978287521,-1.096788098,-0.981107796,0.923091327,-0.615470807,-0.378625562,0.85011577,0.300132248,-1.004760401,0
-1.000501152,0.904795755,-0.976157938,-1.129006101,-1.612319955,-0.33340059,-0.137610928,0.8517886,0.302741394,-0.695263052,0
1.020256047,-0.965815778,1.058645038,0.688029519,-0.255894695,1.15967734,0.412463784,0.527061434,0.809818577,0.189217874,0
-0.799485794,-0.039901767,0.251775335,2.14107052,-1.612319955,-0.269291422,-0.247593848,0.601253801,0.47170875,-0.529176764,0
0.536153938,0.608359751,-0.531594828,0.074243102,-0.162324737,0.037515498,0.269190942,-1.510618742,0.476060883,0.995044523,0
0.452913384,0.067479831,0.136976131,0.028827456,-1.011511429,0.588592641,0.069894171,-1.087512656,0.650212336,0.903569058,0
