Row,steering_std,steering_min,steering_input_max,altitude_max,esc_std,full_road_diversity,max_angle,min_angle,road_distance,std_angle
mt_set6/frenetic/test-482,116.8629036,-437.9486113,0.890695231,-27.76119304,0.260191824,121.772869,17.59089573,-64.85273988,132.9903216,26.33695777
mt/set_14/frenetic_v/test-499,77.23362655,-107.4519778,0.210690153,-27.7581596,0.282983802,45.76885315,19.22563607,-27.51726541,130.8444488,15.03445057
mt/set_8/frenetic_v/odr/test-210,154.7409238,-510,1,-27.76047499,0.240315375,98.8666284,33.59020064,-37.64068057,123.2056212,24.31915472
mt/set_13/frenetic_v/test-793,79.67673934,-14.98852284,0.02938926,-27.76975951,0.217155112,36.57960337,30.81759117,-334.3195921,86.12478441,131.329281
mt/set_8/frenetic_v/odr/test-659,78.37098436,-67.12604942,0.132277502,-27.76117282,0.103136162,107.2912606,44.60606582,-314.4650468,142.6775513,112.1943076
mt/set_10/ambiegen/test-179,151.8351401,-140.3368007,0.275170197,-27.75365295,0.176292467,555.7890305,340.0225578,-333.0261583,114.170382,216.7877651
mt/set_14/ambiegen/test-681,172.0376615,-510,1,-27.7607907,0.301793398,0.340136493,0.393476944,0.393476944,23.34386434,0
mt/set_7/ambiegen/odr/test-599,72.09450552,-11.14359685,0.022656449,-27.77027324,0.293543524,298.3506043,75.75176493,-4.079417981,84.83992003,44.95238603
mt/set_2/ambiegen/odr/test-532,165.2292459,-510,1,-27.76035729,0.297367664,91.68728928,-16.16480724,-27.67982102,84.3440724,6.172050872
mt_set5/ambiegen/test-214,65.36299052,-133.8285914,0.264134176,-27.7683604,0,114.600448,55.32909034,-0.693206239,58.48616982,32.21034669
mt/set_14/frenetic_v/test-191,167.7369359,-479.5759922,0.940345083,-27.76100332,0.273252508,38.49922426,37.35692474,-9.454997966,86.56218813,16.56428775
mt/set_12/frenetic/test-858,130.5565345,-510,1,-27.76108006,0.272122617,6.56779722,-9.333551708,-9.333551708,27.35822823,0
mt/set_17/frenetic/test-177,80.29519833,-175.8519016,0.34480765,-27.75520062,0.174876292,44.97333515,-7.939952505,-59.15505831,60.72513208,21.19085897
mt/set_18/ambiegen/test-803,68.66019191,-68.37819216,0.134074887,-27.76053813,0.260682864,40.58296551,7.813520608,7.813520608,47.43908026,0
mt/set_13/ambiegen/test-616,77.43843277,-122.3978227,0.239995731,-27.76737591,0,309.8235965,116.0762049,-2.57429385,106.6082388,44.66568799
mt/set_7/ambiegen/odr/test-952,81.81266152,-91.54851533,0.179700701,-27.76260879,0.236109296,39.91451697,31.95602168,13.62471637,93.75174756,9.729777494
mt/set_18/frenetic/test-769,98.98583941,-193.870242,0.380137729,-27.75684129,0.250260512,5.188422267,-15.92774772,-15.92774772,14.45729924,0
mt/set_13/frenetic_v/test-604,137.2599655,-461.8757804,0.930970728,-27.76100793,0.27091291,41.95284384,31.71058288,-14.39097016,94.09785083,17.15886045
mt/set_8/frenetic/odr/test-671,38.03674778,-29.25551293,0.057348094,-27.77218203,0.118666055,38.77796981,24.70233799,-357.8774987,120.5437407,123.6015976
mt/set_16/frenetic/test-732,53.69872989,-23.30451061,0.045695119,-27.77538973,0.214418754,139.2604806,87.53940596,-334.5895882,114.1080298,122.4842534
mt/set_13/frenetic_v/test-191,149.7957572,-466.8093604,0.93794991,-27.76098986,0.270588202,28.97718149,33.37207798,-336.8794293,52.62162476,158.8755189
mt/set_18/frenetic/test-723,185.6773164,-477.7714932,0.936806849,-27.76126402,0.260782943,11.56883254,14.38377928,-9.543139432,35.38833902,12.57533371
mt_set5/ambiegen/test-343,115.855621,-227.7713295,0.446097923,-27.76096935,0.248166809,38.26774696,48.55459352,-11.69502988,60.65615703,24.41472051
mt/set_10/ambiegen/test-14,116.3237668,-161.298156,0.330429762,-27.76990479,0.243076352,15.62959612,27.46740227,-2.767016354,92.37438617,13.21175946
mt_set6/frenetic/test-911,72.57751587,22.20241067,-0.043534139,-27.77610291,0.249443826,72.34263819,40.3680995,-0.908970075,71.9340065,17.77270593
mt_set5/frenetic/test-60,71.53875307,-282.317402,0.553643707,-27.75422188,0.181462721,5.027704623,-13.93016503,-13.93016503,15.54151675,0
mt/set_9/ambiegen/test-293,107.0307202,-318.4419882,0.624396055,-27.75514727,0.13898262,3.635618969,-2.215085861,-15.76797123,30.81265316,9.583337148
mt/set_8/frenetic/odr/test-67,109.5520431,-57.28958507,0.110971899,-27.76118523,0.262788311,34.21833047,14.33471399,-6.133026817,79.42222492,8.661484241
mt/set_13/frenetic/test-324,141.1724995,-176.3484608,0.345781296,-27.75553582,0.255601955,18.50955602,-41.57753734,-41.57753734,17.25420551,0
mt/set_9/ambiegen/test-361,151.0779424,-356.5015893,0.699022724,-27.7613098,0.252869476,73.00520137,12.55111421,-38.42576951,54.42789246,26.75801179
mt/set_11/frenetic/test-460,144.8734912,-469.2220872,0.938955917,-27.76133339,0.297367664,66.72265741,23.51415048,-41.85758809,102.8702769,24.45491957
mt/set_9/frenetic/test-216,88.31298149,-401.6531767,0.805861723,-27.75916014,0.277194207,8.166700949,-28.51240374,-28.51240374,13.4365734,0
mt/set_14/frenetic_v/test-513,94.75814786,-195.7301909,0.383784688,-27.75931097,0.288725658,5.489610391,-4.762464229,-8.795282122,24.66640145,2.85163288
mt/set_14/frenetic_v/test-156,130.4418425,-506.1502157,1,-27.76100814,0.273804242,181.5915286,17.62508281,-24.64103268,104.1329006,19.6605734
mt/set_10/ambiegen/test-685,138.6516052,-423.9164531,0.854587118,-27.76187373,0.178787667,100.7951088,65.90349365,-6.269879374,139.2131892,21.99732176
mt/set_8/frenetic/odr/test-255,99.92942511,-218.4397589,0.428995496,-27.76078317,0.179505494,123.0096227,-0.339970173,-80.86890282,53.8251509,44.43506087
mt_set5/frenetic_v/test-245,112.7465597,-171.0385228,0.333947567,-27.75921954,0.266469355,34.28080532,-3.168214333,-42.14035344,47.60501092,20.48469804
mt/set_10/ambiegen/test-187,212.6718649,-510,1,-27.76062886,0.280852105,74.00243148,58.97088732,-45.22141292,82.61997676,35.40963513
mt/set_9/ambiegen/test-92,123.6431289,-508.4492265,1,-27.76096895,0.280852105,68.94548177,329.9505831,-29.03608847,93.86839328,154.8399509
mt/set_14/ambiegen/test-250,68.00875695,-110.4174772,0.216504857,-27.76013331,0.197478989,66.16812446,-38.76443048,-38.76443048,35.18709137,0
mt_set5/frenetic/test-821,144.0277094,-139.8574883,0.274156515,-27.75438611,0.210126032,3.771520478,2.353902175,-10.50174938,34.29648784,6.844649641
mt/set_14/frenetic/test-543,135.6502089,-280.5110272,0.550021622,-27.76152328,0.260416543,126.0619064,83.4093503,-347.6770833,88.36957653,153.1124619
mt/set_6/frenetic_v/test-5,108.2682242,-427.3944205,0.838028276,-27.75869714,0.203229452,137.6559224,-20.82310019,-47.93333798,90.95682322,11.16355687
mt/set_13/frenetic/test-785,34.90122373,31.34005616,-0.061451091,-27.77637245,0.259886316,229.539563,85.43277296,-349.4085151,98.65517374,142.5450904
mt/set_13/frenetic/test-929,69.95605499,-61.7725897,0.121122725,-27.75598778,0,118.2799484,73.87739681,-6.113546363,53.031839,45.40335853
mt/set_10/frenetic/test-547,73.44338068,-265.1794501,0.519959706,-27.76098725,0.267194949,13.15827027,6.666814604,-17.06463909,50.88958884,10.01928065
mt/set_13/ambiegen/test-392,131.6380148,-200.8921929,0.393906261,-27.76205991,0.165833923,9.011818619,-31.40024232,-31.40024232,13.67015397,0
mt_set5/ambiegen/test-84,96.17336503,-316.8081505,0.621168682,-27.75331183,0.19883816,7.838364768,-9.869191011,-12.83113496,29.97416389,2.094410651
mt/set_7/frenetic/odr/test-387,103.9860752,-188.3845598,0.382888013,-27.76824566,0,51.03462297,29.85553148,-304.3317635,65.29194691,141.0961582
mt_set6/frenetic/test-785,121.1380917,-84.71647852,0.166110742,-27.76569454,0.228563996,137.1965543,37.81403066,-31.87126773,97.67172252,26.30212262
mt/set_11/frenetic/test-121,68.80343971,-95.5507147,0.187354343,-27.76488503,0.229061424,59.52188214,57.2147638,-335.2065538,69.74634806,161.5081476
mt/set_17/ambiegen/test-866,122.4276293,-480.256392,0.966349753,-27.76090054,0.279941685,34.26315653,-12.47777113,-12.47777113,77.50401722,0
mt/set_14/frenetic_v/test-208,108.9448542,-191.029271,0.374567198,-27.76113949,0.238381149,225.2429275,52.21429901,-260.1704543,92.61714059,127.1393749
mt/set_9/ambiegen/test-690,73.77916121,-32.08790383,0.062917458,-27.76779591,0.274788523,170.9201736,34.72387943,-2.009543799,69.14061307,25.97445266
mt/set_14/frenetic/test-548,182.9893364,-510,1,-27.76100371,0.236932953,304.1059984,34.56553371,-257.3466293,130.281149,100.9214017
mt_set6/frenetic/test-193,159.1008429,-410.3289073,0.804566485,-27.76080399,0.253182848,44.93299205,54.85471806,-344.0469511,80.97352736,138.4273205
mt/set_13/ambiegen/test-13,89.3971777,-79.12663885,0.155806366,-27.77008764,0.166269604,192.2602092,94.27875138,1.235562663,172.1094877,34.03347426
mt/set_14/frenetic/test-321,146.8051958,-243.7490054,0.477939226,-27.75503461,0,32.7410188,-53.87764916,-53.87764916,20.55194755,0
mt/set_8/frenetic/odr/test-384,105.0877368,-364.275429,0.713749959,-27.76087656,0.285155704,15.22749071,-0.052300768,-12.57329843,78.550609,5.256167755
mt/set_14/frenetic_v/test-631,72.46178706,-213.3147692,0.418264253,-27.7547987,0.155182779,223.0486535,-93.7903622,-93.7903622,43.95322927,0
mt/set_12/ambiegen/test-630,147.384798,-510,1,-27.76063741,0.294997152,48.50664804,4.305638562,-40.79764294,84.40509787,17.67090726
mt/set_16/frenetic/test-387,134.8733978,-216.1674921,0.423857828,-27.76255934,0.246909059,303.5397229,61.68654636,-283.6071149,153.8807465,103.7286032
mt/set_7/frenetic_v/odr/test-790,122.1291632,-137.0462124,0.268700947,-27.7576201,0.291480595,13.48541096,-30.95678928,-30.95678928,16.78224788,0
mt/set_13/frenetic_v/test-724,126.5100566,-176.2238753,0.34553701,-27.75549737,0.277703283,11.52771821,12.92936658,-14.57738401,31.34604575,19.45020987
mt/set_13/ambiegen/test-637,17.10871455,-39.1207913,0.076707434,-27.76953246,0,1.298881613,-1.390079091,-1.390079091,24.54104804,0
mt/set_14/frenetic_v/test-653,68.38585216,-252.4986225,0.495095338,-27.75251834,0.266469355,41.45351291,-8.205557105,-36.42898489,73.20302486,11.02750554
mt/set_13/ambiegen/test-495,180.4125714,-443.5689766,0.869743091,-27.76063545,0.270744399,18.28285023,-11.9694894,-11.9694894,51.15679382,0
mt/set_7/frenetic/odr/test-850,146.4859273,-360.8758749,0.707369402,-27.75362534,0.165455495,51.35281894,-50.01210959,-50.01210959,26.68273029,0
mt/set_11/ambiegen/test-634,89.09430787,28.20634439,-0.055306558,-27.77616618,0.232115383,87.06520881,56.4770657,-324.137219,82.56155368,158.1701954
mt/set_7/frenetic/odr/test-929,126.5949663,-496.0426988,0.974081946,-27.75953248,0.213928803,48.27529299,25.53838623,-311.3086287,67.89071838,144.4527954
mt/set_7/frenetic_v/odr/test-661,49.60046816,-0.369718255,0.001019283,-27.77536419,0,127.1345074,54.20910644,-1.883212614,124.4053364,20.04509906
mt/set_8/frenetic_v/odr/test-322,126.569712,-391.1414406,0.768195807,-27.75906343,0.147405546,38.03350456,-26.18564358,-34.84315665,41.23195082,6.121786199
mt/set_16/ambiegen/test-395,147.3484157,-453.4473914,0.889112532,-27.76083963,0.231494873,335.1382932,18.0321342,-110.4309,154.014906,41.29820866
mt/set_13/ambiegen/test-755,91.17617038,-243.7469426,0.477935182,-27.76135743,0.185576872,2.334813603,-4.386068846,-15.36614505,39.1608829,7.76408634
mt_set5/ambiegen/test-291,66.3573355,-38.34237825,0.075310382,-27.76899435,0.193502135,63.35148363,59.94218946,-334.8763251,94.36034958,126.759887
mt/set_18/frenetic/test-538,70.77048649,-84.17299301,0.165045084,-27.7660513,0.174432788,391.5636303,32.12231,-253.9626385,107.0979178,122.3946781
mt/set_14/frenetic/test-420,123.4231958,-486.4429,0.980038459,-27.76082352,0.235836635,36.47110339,41.75170359,-335.7213902,81.43725747,143.2732953
mt/set_8/frenetic_v/odr/test-614,48.73807886,-102.7078654,0.20249021,-27.76086488,0.285814062,11.7895335,12.8769399,7.845599608,39.05603237,3.55769484
mt/set_14/frenetic/test-20,38.22340944,-165.9679923,0.325427436,-27.75774641,0.212425643,25.49798301,-0.569478605,-31.85272992,55.96855178,13.56810874
mt/set_7/frenetic_v/odr/test-309,96.24387166,-104.7562303,0.204547146,-27.76344739,0.20393112,251.8540562,18.71232363,-52.67457388,84.31924211,32.06899216
mt/set_8/frenetic_v/odr/test-261,39.94074813,-67.95780187,0.134526313,-27.76671109,0,47.79317991,33.07936354,10.96168842,61.45265665,12.40590146
mt/set_18/ambiegen/test-800,172.4475776,-510,1,-27.76063902,0.336781161,40.82774127,334.6376478,-48.61130776,83.03705759,157.9499933
mt/set_9/ambiegen/test-212,78.17023137,-112.8805959,0.232012814,-27.77329205,0,150.9786242,75.28011938,0.193794512,151.1962389,22.25383127
mt/set_17/frenetic/test-539,53.19221822,-174.4285905,0.342016844,-27.76211958,0.260416543,33.47387413,10.07736255,-38.61074397,85.19605961,19.49119814
mt/set_7/frenetic/odr/test-888,31.74610053,5.039899989,-0.011923992,-27.77203109,0,36.98335275,40.16726633,5.567336921,80.49839562,11.50167649
mt/set_14/frenetic/test-446,111.5357142,-173.9276381,0.341034584,-27.75297128,0.176379403,12.71305264,-21.25326007,-21.25326007,20.09649735,0
mt/set_10/frenetic/test-879,81.971644,-107.4612807,0.210708394,-27.75636978,0.294113644,13.49038762,-3.837167012,-18.75251187,25.40749223,10.54674149
mt/set_10/frenetic/test-825,126.4058275,-258.2551912,0.506382728,-27.76089349,0.195212284,46.98809026,39.37087892,-8.350513784,54.09708878,23.40735089
mt/set_18/ambiegen/test-747,164.2824399,-341.5997306,0.669803393,-27.7608644,0.219576082,38.38538592,34.49005091,-11.14999271,84.04644925,16.5606895
mt/set_10/ambiegen/test-507,135.5162746,-508.0208797,1,-27.7608655,0.277261924,10.44074313,8.897555886,-6.513050463,73.02330086,10.89694425
mt/set_8/frenetic_v/odr/test-782,137.9363708,-356.8078336,0.701903434,-27.75778164,0.279039937,29.43698832,-3.163401989,-22.63500615,56.52647823,9.872454067
mt/set_14/frenetic_v/test-45,123.9353836,-422.2358294,0.851245392,-27.76107338,0.2618914,160.2857756,354.5030681,2.694678869,96.56597755,150.2464382
mt/set_9/frenetic_v/test-545,63.45010064,-186.6140344,0.365909871,-27.75459,0.175773528,65.14629325,-12.45457412,-60.69526029,57.25911455,26.49272373
mt/set_7/frenetic_v/odr/test-111,118.8070828,-474.6505933,0.948341054,-27.7605371,0.272289403,94.66733703,21.35057036,-32.9457212,123.2228578,20.1621461
mt/set_9/ambiegen/test-676,119.2965104,-225.6233738,0.442398772,-27.75435476,0.173338603,2.339693826,-2.887133392,-10.29837646,26.64755007,5.240540233
mt/set_8/frenetic/odr/test-190,68.16376052,-65.51924609,0.128728476,-27.76524732,0.232115383,27.27156816,31.48684326,-333.2150734,110.1790495,114.9695704
mt/set_8/frenetic_v/odr/test-283,117.5356134,-471.2964667,0.936387434,-27.75917544,0.278502995,84.12760043,-4.917504493,-37.52027409,104.2054596,12.82098675
mt_set5/ambiegen/test-537,66.15672258,-61.17802676,0.119908453,-27.76972242,0.155182779,55.02308785,40.39547391,-335.5644231,128.7213284,102.5969005
mt/set_6/frenetic_v/test-287,72.87216669,-70.48461018,0.138205118,-27.76373819,0.161456619,144.5011405,64.11003461,-302.0488093,125.8982292,114.8964527
mt/set_7/frenetic_v/odr/test-22,142.9989731,-438.0268662,0.859862619,-27.76070699,0.255442452,24.18520708,17.98975804,-10.32549153,72.31289022,12.07580419
mt/set_11/ambiegen/test-199,88.82916343,-147.6080345,0.289427519,-27.76369902,0.218593047,157.1905724,70.1489282,-1.787905897,88.37318097,28.33667068
mt_set5/frenetic_v/test-719,85.07431065,-188.6113451,0.369795379,-27.75314588,0,25.05153229,-48.18048487,-48.18048487,18.94709324,0
mt/set_14/frenetic_v/test-395,60.80641811,-135.931165,0.266531696,-27.75344152,0.231597947,14.45352151,-26.50680318,-26.50680318,18.97617507,0
mt/set_8/frenetic_v/odr/test-343,146.9107923,-364.3103972,0.713373292,-27.76089497,0.184001552,473.3656172,122.1446749,-345.359867,161.8778264,140.6208645
mt_set5/frenetic_v/test-238,97.28848109,-460.0807305,0.919644435,-27.75215089,0.26100352,87.04339361,2.326454682,-42.90899923,115.7141015,15.01862571
mt/set_12/frenetic/test-98,78.47660108,-138.9187215,0.27238965,-27.76148213,0.285924225,35.09713669,34.80503291,-4.748870573,78.60433372,13.08573741
mt/set_2/ambiegen/odr/test-367,65.72930752,-75.83804433,0.14865641,-27.75475261,0,78.60802138,48.59152881,-2.669264693,35.68894833,36.24685469
mt_set6/frenetic/test-744,87.35998016,-183.3030026,0.359417652,-27.76125651,0.252590259,130.1620077,40.6614383,-11.97517223,94.2054976,24.58702216
mt/set_2/ambiegen/odr/test-388,124.7121088,-170.3217858,0.344851045,-27.76565244,0.268048928,115.0689535,49.18503973,-2.506817595,88.32242051,24.89456163
mt/set_16/ambiegen/test-469,140.9832167,-510,1,-27.76088333,0.301922705,40.41269261,12.01914577,-49.62691286,65.30366824,21.86239138
mt/set_6/frenetic_v/test-753,75.48543717,-273.5497041,0.536371969,-27.7576364,0.198040455,317.6368744,-12.92519595,-81.80754084,159.9270848,29.20490593
mt/set_17/frenetic/test-580,74.82616881,-2.432470496,0.00476955,-27.77501337,0.263175504,116.2182221,32.10030478,-293.0318145,63.63788397,177.8642172
mt/set_7/frenetic/odr/test-880,115.7690246,-217.6351131,0.426887352,-27.76069741,0.234220157,134.7442111,29.13814407,-288.780463,114.7857476,108.4883064
mt/set_8/ambiegen/odr/test-126,55.41506902,-101.258469,0.198844418,-27.76663141,0,131.1448627,57.17131386,-2.182664247,65.64427377,26.89482091
mt/set_7/frenetic_v/odr/test-392,96.71320584,-233.4617258,0.457518404,-27.75422964,0.222195094,5.738018103,0,-8.52006704,22.87401566,6.02459718
mt/set_9/frenetic_v/test-434,78.15409693,-199.7075598,0.391583451,-27.76095193,0.20981818,60.37431968,31.17115029,-6.310391944,39.60136594,26.50345268
mt/set_8/frenetic/odr/test-42,176.4817166,-414.1471961,0.8110944,-27.76114416,0.253395491,108.9414751,53.02287376,-297.8046987,108.5131028,122.5474566
mt/set_8/ambiegen/odr/test-839,126.1612407,-284.4524861,0.55530659,-27.76059232,0.221469527,76.87768743,52.47448749,-9.438775346,128.5961697,21.2891651
mt/set_16/ambiegen/test-839,25.27569904,-54.14213383,0.125595363,-27.77499772,0,450.6495753,23.44647371,-278.7603557,78.13796102,169.4298483
mt/set_13/frenetic/test-436,131.2180852,-388.2346133,0.76124434,-27.75990996,0.257539377,28.78315515,39.10531344,-7.953912242,56.48569469,18.93312888
mt_set5/frenetic/test-580,131.6355747,-302.9952655,0.59494254,-27.75447841,0.092054099,29.17292571,-24.95291484,-30.44450438,38.85192468,3.883140203
mt_set5/frenetic/test-702,109.864065,-387.9747381,0.760276523,-27.76061394,0.259254258,9.202743755,-34.2321999,-34.2321999,12.90432445,0
mt/set_10/frenetic/test-804,128.5429179,-177.3782031,0.347800398,-27.76054859,0.263391344,131.2273008,17.97609858,-78.37582449,114.5905067,31.73356204
mt/set_8/ambiegen/odr/test-726,150.8000685,-510,1,-27.76034484,0.2618914,39.12646359,-2.285751278,-2.285751278,70.39724759,0
mt/set_8/frenetic_v/odr/test-75,40.30067436,-15.45426666,0.029902263,-27.77049548,0.303388707,117.11429,56.77824051,-316.3032094,81.52417158,151.3192941
mt/set_12/frenetic_v/test-399,36.7856188,-117.6448515,0.230676179,-27.75404663,0.202141274,23.39643975,-19.15093481,-21.46111173,39.86664457,1.633541765
mt_set5/ambiegen/test-767,104.9447976,-201.7566585,0.395549226,-27.76050865,0.269951986,382.7267581,127.9975677,1.81183448,116.4411388,56.55734504
mt/set_18/ambiegen/test-467,150.8216465,-406.579597,0.797214896,-27.76068879,0.324631847,8.260275922,17.4344743,-2.211428772,44.91021931,10.27661745
mt/set_14/frenetic/test-937,86.95636661,-133.2788801,0.261331137,-27.76284959,0.113704948,47.47085209,25.68738252,-305.1457455,80.69419542,127.5427046
mt/set_14/frenetic_v/test-551,95.5350481,-176.0859623,0.345266593,-27.76279281,0.265534765,289.4804891,18.31785539,-258.8624246,124.7955223,93.06087956
mt/set_10/frenetic/test-756,89.21108092,-47.28349926,0.092712744,-27.76627337,0.273804242,13.20853787,3.281521754,3.281521754,32.03161166,0
mt/set_10/frenetic/test-441,137.5015653,-464.6534726,0.937571141,-27.76100063,0.244449474,42.4627442,339.6391324,-30.25781626,131.018897,102.4100486
mt/set_9/frenetic/test-590,124.0805145,-168.5635697,0.330516803,-27.76520953,0.269656599,50.5221095,20.7980086,-35.71064559,103.7214783,20.16243056
mt/set_8/ambiegen/odr/test-461,178.1976181,-510,1,-27.76050617,0.275085857,219.1460939,88.64898037,-32.23872344,173.0401989,35.13907058
mt/set_17/frenetic/test-132,131.0046288,-456.0616361,0.922898279,-27.76126171,0.265800798,41.02420429,336.3430458,-340.9824335,139.1362374,151.8063934
mt/set_12/ambiegen/test-642,114.9452769,-354.8447972,0.695774112,-27.75328045,0.268954107,9.561456164,12.10205308,-6.851028167,40.7672777,9.884908186
mt/set_12/frenetic/test-178,89.90468857,-172.6812432,0.338590673,-27.7619864,0.176684696,24.04290953,28.36937441,-15.12272728,43.06116835,23.85689137
mt/set_17/ambiegen/test-577,68.77456359,-21.27499744,0.041715681,-27.76839984,0.227872982,12.70051159,-5.795074196,-5.795074196,42.07955217,0
mt/set_17/ambiegen/test-406,99.7419954,-61.76749101,0.121112727,-27.77047243,0.263116729,288.9548972,34.81332252,32.75003985,96.87855234,1.458961166
mt/set_9/ambiegen/test-864,93.95442119,-118.2641084,0.231890409,-27.767815,0.213766227,38.64709281,29.10622451,9.842935367,114.9125803,7.021325553
mt/set_16/ambiegen/test-878,88.68674383,-46.0119503,0.09021951,-27.77142502,0.284719278,68.09179543,44.19411333,-6.04640202,66.65185909,18.65027589
mt/set_13/ambiegen/test-460,102.8575863,-286.9655022,0.562677455,-27.75955522,0.232969586,8.94855638,11.65511922,-14.33203228,30.73024611,13.01653433
mt/set_11/ambiegen/test-576,143.9115384,-73.94485186,0.144989906,-27.76159003,0.29265416,3.569892033,-0.860871427,-14.14620654,31.90922839,7.144053643
mt_set5/frenetic/test-655,97.22805342,-200.130624,0.392713043,-27.76116317,0.267821573,44.92651152,348.7450761,-322.2023339,126.1953468,158.6429084
mt/set_7/frenetic_v/odr/test-596,127.5836649,-424.1806744,0.831115632,-27.76062284,0.290465023,146.819368,41.66129193,-346.9661692,178.4025204,112.6186461
mt/set_13/frenetic/test-589,131.9688574,-280.2726699,0.567093464,-27.75891893,0.285034915,172.5299315,20.83468136,-295.4278859,130.6960242,106.5597391
mt/set_10/ambiegen/test-228,82.70724813,-273.5113835,0.53629683,-27.76102058,0.286249647,29.0779022,2.805317569,-41.77363868,56.27069292,18.03205638
mt/set_13/frenetic/test-341,75.74389749,-183.8596266,0.360509072,-27.7561955,0,4.418599131,5.43224714,0,21.92632769,3.84117879
mt/set_13/ambiegen/test-75,181.5609393,-462.5969236,0.907052791,-27.76069506,0.266061814,884.6187636,136.9895282,-26.2416982,167.2208078,51.94417376
mt/set_16/ambiegen/test-811,119.9595032,-510,1,-27.75973624,0.247101324,7.027550594,-4.116574554,-14.19683097,43.15060795,5.785112596
mt/set_12/frenetic/test-806,115.8114727,-238.2018739,0.467062498,-27.7609599,0.293543524,67.35751406,41.25536117,-8.022438376,47.95512262,27.75391844
mt/set_14/frenetic/test-426,68.76647855,-225.649791,0.44245057,-27.75439301,0.246323707,8.453784877,11.34950547,-8.655844251,50.70885128,9.574476656
mt/set_12/frenetic/test-238,150.1163885,-499.3973234,1,-27.76105163,0.24595437,87.81537523,45.74119859,-307.589034,121.2242125,124.1497471
mt/set_8/ambiegen/odr/test-864,147.0480768,-382.7592398,0.751007869,-27.76017273,0.321022671,44.48026263,27.18587685,-9.155846456,45.78422149,20.48912412
mt/set_8/frenetic/odr/test-636,56.83844333,-81.67809326,0.161118972,-27.76584174,0.2618914,54.70166127,36.22426847,-332.0425317,115.5010899,116.4560958
mt/set_13/frenetic/test-54,87.33718028,-190.4697634,0.373470124,-27.75879367,0.20981818,11.67552665,0,-13.10459305,33.82813947,9.266346613
mt/set_13/frenetic_v/test-476,63.70984018,-306.9421883,0.62973392,-27.76224363,0.277042022,84.44638296,15.11622364,-32.91289754,168.6587385,13.86398258
mt/set_8/frenetic_v/odr/test-104,122.6356472,-239.0558152,0.46830009,-27.76076535,0.279941685,48.30662306,49.46277267,-8.723153666,106.4710264,18.65253637
mt/set_10/frenetic/test-525,134.5476198,-125.4107032,0.24590334,-27.75554586,0.287479787,78.72904654,26.60293539,-24.03835305,114.0080518,20.43710439
mt/set_8/frenetic/odr/test-218,120.4326037,-334.3097765,0.656555107,-27.75817074,0.242061459,26.42659312,34.43858092,-5.25001116,55.62397567,18.36488249
mt/set_2/ambiegen/odr/test-593,70.9852103,-23.46793347,0.046374817,-27.76968641,0.31175324,5.07722746,-0.999807288,-0.999807288,52.76608757,0
mt/set_9/frenetic_v/test-599,102.7789149,-78.32377531,0.15357603,-27.76434643,0.237858253,79.52233367,47.56254171,-322.538925,92.95178503,142.4104502
mt/set_12/frenetic/test-794,136.6477377,-347.6837665,0.681732875,-27.75651869,0.312295284,25.3138856,34.4433829,-10.47264841,33.21558875,23.49990375
mt_set5/ambiegen/test-702,117.9713608,-504.8391752,1,-27.75607345,0.312889757,159.9779961,261.1185737,261.1185737,34.96803453,0
mt_set6/frenetic/test-223,131.9351072,-494.9576568,0.995399061,-27.76074192,0.250219488,47.01649768,26.09396096,26.09396096,30.82698463,0
mt/set_12/frenetic/test-286,106.4685859,-441.9454906,0.88681217,-27.76136216,0.284803053,38.22127149,10.92337351,-34.53794789,103.0907698,13.89138066
mt/set_7/ambiegen/odr/test-247,164.9155534,-510,1,-27.76068374,0.267519322,24.93135729,27.67080352,0,90.74616385,11.31703435
mt/set_9/ambiegen/test-790,62.28933948,-56.53143487,0.110845951,-27.76399772,0.222073673,210.8251629,42.18981207,42.18981207,54.53463113,0
mt/set_14/ambiegen/test-634,117.8431812,-322.3576609,0.632073845,-27.76075708,0.296260125,69.68942413,15.87618182,15.87618182,44.43516596,0
mt/set_7/ambiegen/odr/test-676,91.19922949,-146.8637747,0.287899962,-27.76132026,0.2456701,16.09630773,21.91808386,-13.03498807,40.48721801,18.09300593
mt/set_17/frenetic/test-474,180.4468827,-232.8279423,0.456525377,-27.76201553,0.16433555,44.63306662,19.93800082,-57.77948094,66.32854445,28.60856358
mt/set_9/ambiegen/test-588,63.73341957,-81.91882435,0.160625146,-27.7660367,0.18212947,207.775628,80.48816386,-5.864583293,115.5982593,31.45209296
mt_set6/frenetic/test-50,123.3708069,-133.9151137,0.262578654,-27.76135963,0.225862863,17.86259476,24.04261761,-7.918382589,47.19664787,14.55497213
mt/set_13/ambiegen/test-470,155.8560801,-510,1,-27.76109267,0.251396559,46.18815031,24.82064423,-56.53225598,90.35736953,24.32123193
mt/set_16/frenetic/test-511,140.0079124,-406.402929,0.796868488,-27.75894959,0.259560421,23.16163355,32.21817625,-12.41931249,31.72785391,23.03893662
mt/set_12/ambiegen/test-588,95.26576789,-120.5093014,0.236292748,-27.76225803,0.269139037,10.7531776,16.80486477,4.795831693,77.43350183,5.081044637
mt/set_7/frenetic_v/odr/test-417,85.22155823,-84.63415952,0.166643127,-27.75767689,0.182465608,88.76678864,36.31774047,-294.7803275,117.6822563,111.102812
